Transaction_ID,Amount,Transaction_Type,Merchant,Location,Hour,Day_of_Week,Account_Type,Fraudulent
1555,235.79897422944316,Debit,Walmart,International,15,Wednesday,Business,0
1556,219.92439150914439,Debit,Walmart,International,13,Thursday,Personal,0
1557,614.8711789624818,Credit,Walmart,International,22,Monday,Personal,0
1558,416.91818510863766,Debit,Target,International,14,Tuesday,Business,0
1559,841.4626898380532,Debit,Walmart,Local,19,Sunday,Personal,0
1560,901.0228921640311,Debit,Target,Local,18,Monday,Personal,0
1561,359.88716550969093,Credit,Target,International,6,Thursday,Personal,0
1562,244.50185338473725,Debit,Amazon,International,8,Tuesday,Personal,0
1563,782.7202600914233,Debit,Walmart,Local,3,Thursday,Personal,0
1564,282.05797519265474,Credit,Walmart,International,5,Friday,Personal,0
1565,824.3881753285416,Credit,Target,Local,22,Thursday,Business,0
1566,429.5008711122752,Credit,Target,International,9,Thursday,Personal,0
1567,670.8744002985558,Credit,Amazon,International,2,Thursday,Personal,0
1568,104.57996069632149,Credit,Walmart,International,20,Tuesday,Personal,0
1569,627.6207314298073,Credit,Target,International,0,Thursday,Personal,0
1570,457.2500019498568,Debit,Walmart,Local,5,Thursday,Business,0
1571,590.7423785437194,Debit,Walmart,Local,4,Sunday,Personal,0
1572,176.3340656674148,Debit,Walmart,Local,22,Sunday,Personal,0
1573,739.5050074947403,Debit,Target,Local,14,Saturday,Personal,0
1574,864.1691067677963,Credit,Walmart,International,10,Saturday,Business,0
1575,224.5724020898679,Debit,Target,Local,19,Sunday,Personal,0
1576,104.7574099649601,Credit,Amazon,Local,12,Wednesday,Personal,0
1577,33.40220018587303,Credit,Amazon,Local,5,Tuesday,Business,0
1578,645.5517854388333,Debit,Target,International,4,Saturday,Business,0
1579,611.0230957,Debit,Walmart,International,1,Thursday,Business,0
1580,551.2304385869293,Credit,Amazon,International,16,Monday,Business,0
1581,239.62762515481566,Credit,Amazon,International,23,Thursday,Business,0
1582,396.99693594645953,Credit,Target,International,11,Monday,Personal,0
1583,598.5315718343113,Credit,Target,Local,11,Sunday,Personal,0
1584,501.7991902705777,Debit,Target,Local,21,Sunday,Personal,0
1585,987.9076650127384,Credit,Target,Local,13,Friday,Business,1
1586,145.0753550311658,Debit,Target,Local,6,Friday,Business,0
1587,698.1931085071178,Credit,Target,International,21,Sunday,Personal,0
1588,410.2755804232492,Credit,Target,Local,13,Sunday,Business,0
1589,433.9176187763586,Credit,Walmart,International,6,Tuesday,Business,0
1590,720.4217880015945,Debit,Walmart,International,8,Tuesday,Business,0
1591,695.5117898111259,Credit,Walmart,Local,13,Sunday,Personal,0
1592,991.3434337651664,Debit,Walmart,Local,20,Friday,Business,0
1593,137.11034655958397,Debit,Amazon,Local,16,Tuesday,Personal,0
1594,113.06855289032467,Debit,Walmart,Local,16,Sunday,Personal,0
1595,727.0954289574537,Credit,Amazon,Local,20,Monday,Business,0
1596,582.6030478,Debit,Amazon,International,12,Monday,Personal,0
1597,281.4190598942078,Debit,Amazon,Local,17,Wednesday,Business,0
1598,88.62517529909674,Credit,Target,International,18,Tuesday,Business,0
1599,94.80166710046623,Credit,Amazon,International,16,Tuesday,Personal,0
1600,895.2489659174771,Debit,Amazon,Local,5,Wednesday,Business,0
1601,199.94865147155548,Debit,Amazon,International,11,Thursday,Personal,0
1602,330.13784649436553,Credit,Target,International,5,Monday,Business,0
1603,234.38983820471813,Debit,Walmart,International,2,Thursday,Personal,0
1604,361.4463427736179,Debit,Walmart,International,14,Saturday,Personal,0
1605,78.72960431863244,Debit,Amazon,International,2,Wednesday,Business,0
1606,523.8691929991877,Credit,Amazon,Local,22,Saturday,Personal,0
1607,76.93643795629275,Debit,Walmart,Local,14,Sunday,Personal,0
1608,802.3529427,Credit,Walmart,Local,0,Saturday,Personal,0
1609,241.3749610913287,Credit,Walmart,International,20,Tuesday,Business,0
1610,544.6117954584655,Credit,Walmart,International,2,Thursday,Personal,0
1611,881.2782966858437,Debit,Amazon,Local,4,Tuesday,Business,0
1612,654.3685953567223,Credit,Amazon,International,13,Sunday,Business,0
1613,537.6282087,Debit,Amazon,International,3,Wednesday,Personal,0
1614,331.09041558422183,Credit,Walmart,International,21,Friday,Business,0
1615,339.67189392761594,Debit,Target,International,8,Tuesday,Business,0
1616,672.7920856462082,Debit,Walmart,International,17,Saturday,Personal,0
1617,994.1979676089559,Debit,Walmart,Local,9,Sunday,Business,0
1618,665.2207979508848,Credit,Target,Local,7,Saturday,Business,0
1619,562.2055831963247,Debit,Target,International,12,Thursday,Business,0
1620,733.3440051368536,Debit,Walmart,Local,1,Thursday,Personal,0
1621,470.5535562,Credit,Target,Local,19,Wednesday,Business,0
1622,69.54091917477737,Credit,Target,International,19,Thursday,Personal,0
1623,566.6738477191307,Debit,Target,Local,6,Monday,Personal,0
1624,958.0490316603264,Credit,Walmart,Local,10,Tuesday,Personal,0
1625,183.54991293408304,Credit,Walmart,International,4,Sunday,Personal,0
1626,693.1048419,Credit,Target,Local,17,Sunday,Business,0
1627,208.9243517724659,Debit,Amazon,International,7,Saturday,Personal,0
1628,540.4694076283505,Credit,Target,Local,9,Monday,Business,0
1629,105.70968515025243,Debit,Target,Local,1,Wednesday,Business,0
1630,455.86722689560327,Credit,Walmart,Local,2,Saturday,Personal,0
1631,758.6016956062936,Credit,Amazon,Local,22,Monday,Personal,0
1632,354.09580899659227,Debit,Target,International,4,Sunday,Business,0
1633,668.2626072423459,Credit,Amazon,International,15,Monday,Personal,0
1634,797.4954611818318,Credit,Walmart,Local,9,Sunday,Personal,0
1635,927.9060412846582,Credit,Amazon,International,10,Saturday,Personal,0
1636,242.29566103689902,Credit,Walmart,International,18,Tuesday,Business,0
1637,405.32275665121506,Debit,Target,Local,15,Tuesday,Business,0
1638,160.89185319711325,Debit,Walmart,Local,11,Friday,Business,0
1639,992.5586671367914,Debit,Amazon,International,1,Monday,Business,0
1640,927.7309582450523,Debit,Amazon,International,10,Tuesday,Personal,0
1641,544.557559,Debit,Amazon,International,21,Sunday,Business,0
1642,843.6129614,Debit,Target,International,0,Monday,Business,0
1643,525.7483974993218,Debit,Amazon,Local,23,Monday,Business,0
1644,627.3498311227321,Credit,Amazon,International,4,Wednesday,Business,0
1645,98.23318779485645,Debit,Amazon,International,20,Wednesday,Business,0
1646,757.7177162918398,Debit,Walmart,International,13,Saturday,Personal,1
1647,136.43634879888248,Debit,Amazon,Local,17,Monday,Business,0
1648,827.806954,Credit,Walmart,International,6,Wednesday,Personal,0
1649,784.2078068,Debit,Amazon,International,4,Sunday,Business,0
1650,711.6572507655467,Debit,Walmart,Local,7,Saturday,Business,0
1651,45.79877671951449,Debit,Walmart,Local,20,Tuesday,Personal,0
1652,310.0970723858753,Credit,Target,International,14,Monday,Business,0
1653,270.4814442117344,Debit,Target,Local,4,Wednesday,Personal,0
1654,366.5350433968039,Credit,Walmart,International,12,Tuesday,Business,1
1655,96.76631929620015,Credit,Walmart,International,18,Monday,Personal,0
1656,937.5882448007521,Credit,Target,Local,1,Saturday,Business,0
1657,558.2642183052525,Credit,Walmart,Local,4,Monday,Personal,0
1658,312.4690675514433,Debit,Target,Local,4,Wednesday,Business,0
1659,403.0117019035406,Credit,Target,International,5,Tuesday,Personal,0
1660,452.7305150997873,Credit,Amazon,Local,15,Monday,Business,0
1661,604.5883900270111,Debit,Amazon,International,1,Monday,Business,0
1662,520.5226334195328,Credit,Target,Local,4,Sunday,Personal,0
1663,920.1980534822732,Credit,Target,International,14,Saturday,Personal,1
1664,501.99384807677194,Credit,Walmart,International,0,Friday,Personal,0
1665,992.2364346750795,Credit,Target,Local,18,Monday,Personal,0
1666,852.9107081676448,Credit,Target,Local,2,Friday,Business,0
1667,216.42540921376246,Credit,Amazon,International,18,Friday,Personal,0
1668,931.2892624974771,Debit,Target,Local,14,Tuesday,Personal,0
1669,125.20273390662133,Debit,Walmart,Local,2,Thursday,Business,0
1670,819.2752114062797,Debit,Target,Local,7,Saturday,Personal,0
1671,386.81706054181427,Debit,Amazon,Local,14,Friday,Personal,0
1672,879.1945772406189,Credit,Amazon,Local,0,Tuesday,Personal,0
1673,869.3761232063758,Credit,Amazon,Local,5,Saturday,Business,0
1674,807.8661461,Credit,Amazon,Local,21,Sunday,Personal,0
1675,792.1301319439908,Debit,Target,International,16,Wednesday,Business,0
1676,311.6323477070604,Debit,Walmart,Local,15,Friday,Business,0
1677,90.11009022073965,Credit,Walmart,International,12,Thursday,Business,0
1678,408.95037697750985,Credit,Walmart,Local,0,Wednesday,Business,0
1679,181.7892698366436,Debit,Target,International,2,Saturday,Business,0
1680,698.0015780134371,Debit,Target,International,23,Friday,Business,0
1681,352.63872927240766,Debit,Target,Local,5,Sunday,Personal,0
1682,975.8540988513157,Debit,Walmart,Local,19,Friday,Personal,0
1683,644.5623565718787,Credit,Target,Local,20,Thursday,Personal,0
1684,824.2557579980173,Debit,Target,Local,2,Monday,Business,0
1685,141.19942601442995,Debit,Amazon,International,14,Thursday,Personal,0
1686,863.3943374498963,Credit,Amazon,International,14,Sunday,Business,0
1687,923.5296186082604,Credit,Walmart,Local,10,Tuesday,Business,0
1688,492.1912996307465,Credit,Amazon,International,21,Tuesday,Personal,0
1689,610.1904083734677,Debit,Amazon,Local,5,Sunday,Personal,0
1690,767.1617028939655,Debit,Amazon,International,5,Sunday,Personal,0
1691,183.09024098780841,Debit,Target,Local,8,Sunday,Personal,0
1692,507.5404157,Debit,Amazon,International,13,Thursday,Personal,0
1693,404.6763975,Credit,Amazon,Local,10,Thursday,Business,0
1694,154.91025224062662,Credit,Amazon,International,23,Thursday,Business,0
1695,373.8590780686161,Debit,Target,Local,5,Thursday,Business,0
1696,77.49058629163864,Debit,Walmart,Local,17,Sunday,Personal,0
1697,35.553787879992115,Debit,Target,International,19,Thursday,Business,0
1698,143.81462626327453,Credit,Target,International,14,Friday,Personal,1
1699,963.4839604732821,Debit,Amazon,International,21,Saturday,Business,0
1700,554.0342405360668,Credit,Walmart,International,8,Saturday,Personal,0
1701,966.1639395416878,Debit,Amazon,International,10,Wednesday,Business,0
1702,438.17289954683065,Credit,Amazon,Local,1,Tuesday,Business,0
1703,318.6979718,Credit,Walmart,International,5,Tuesday,Business,0
1704,511.08044421184167,Debit,Walmart,International,22,Saturday,Business,0
1705,445.11657174658103,Credit,Target,International,13,Sunday,Personal,0
1706,114.60803741912648,Credit,Walmart,International,13,Sunday,Business,0
1707,644.4180515433042,Debit,Target,Local,23,Saturday,Business,0
1708,223.8778006845036,Credit,Target,Local,12,Wednesday,Business,0
1709,623.3920753488513,Debit,Amazon,Local,4,Thursday,Business,0
1710,653.6990814741719,Credit,Amazon,Local,8,Saturday,Business,0
1711,160.50460459736163,Credit,Amazon,International,10,Sunday,Personal,0
1712,70.73613083956147,Credit,Walmart,Local,6,Saturday,Business,0
1713,782.9539702077554,Credit,Walmart,Local,1,Wednesday,Business,0
1714,465.20241953162696,Debit,Target,International,23,Thursday,Business,0
1715,67.58215755042103,Debit,Target,International,11,Tuesday,Personal,0
1716,994.9176539980695,Debit,Target,International,4,Sunday,Business,0
1717,67.20275538640297,Credit,Walmart,International,23,Sunday,Personal,0
1718,698.0848765699676,Credit,Target,International,1,Saturday,Business,0
1719,983.8421360107794,Debit,Target,International,13,Monday,Personal,0
1720,246.78830317376637,Debit,Walmart,Local,6,Tuesday,Personal,0
1721,150.8268750003242,Debit,Amazon,Local,4,Tuesday,Personal,0
1722,130.17109002820462,Debit,Walmart,International,3,Monday,Personal,0
1723,310.2423960919196,Credit,Target,Local,9,Wednesday,Personal,0
1724,110.03535290054022,Debit,Amazon,International,15,Friday,Personal,0
1725,695.2397282771906,Credit,Walmart,International,5,Thursday,Business,0
1726,71.66888014876207,Debit,Amazon,Local,20,Thursday,Business,1
1727,514.3279068682918,Credit,Amazon,Local,5,Tuesday,Personal,0
1728,996.7298853144471,Debit,Target,Local,8,Monday,Personal,0
1729,815.8305668109587,Debit,Walmart,Local,0,Sunday,Business,0
1730,619.0672438487007,Credit,Target,Local,15,Tuesday,Personal,0
1731,313.1910845787456,Credit,Walmart,International,16,Tuesday,Business,0
1732,627.6568779287221,Debit,Walmart,Local,12,Sunday,Personal,0
1733,531.7710492725352,Credit,Walmart,Local,5,Sunday,Business,0
1734,431.8225500514678,Debit,Amazon,International,1,Saturday,Personal,0
1735,139.40327297279748,Credit,Amazon,Local,7,Wednesday,Personal,0
1736,887.7381731,Debit,Target,Local,22,Thursday,Business,0
1737,455.2868023331093,Debit,Walmart,Local,21,Friday,Business,0
1738,202.6762867025574,Debit,Walmart,Local,3,Monday,Personal,0
1739,374.0817573685167,Debit,Amazon,Local,8,Friday,Business,0
1740,419.98845500363774,Debit,Walmart,International,22,Monday,Personal,0
1741,829.2625166112056,Debit,Target,Local,6,Thursday,Personal,0
1742,736.2782368,Debit,Walmart,Local,20,Wednesday,Personal,0
1743,771.6118447049264,Debit,Walmart,International,0,Friday,Personal,0
1744,20.920951784360742,Credit,Amazon,Local,13,Monday,Business,0
1745,421.9924581979639,Credit,Walmart,International,1,Tuesday,Personal,0
1746,486.5307101189704,Credit,Target,International,7,Sunday,Personal,1
1747,29.00035405482612,Debit,Target,International,10,Thursday,Business,0
1748,267.2150766575839,Debit,Target,Local,4,Wednesday,Business,0
1749,762.6869248909137,Debit,Target,Local,17,Sunday,Personal,0
1750,145.73860867170907,Credit,Amazon,Local,11,Saturday,Personal,1
1751,539.9570301380658,Credit,Walmart,Local,20,Tuesday,Personal,0
1752,223.04985329706514,Credit,Amazon,International,23,Wednesday,Personal,0
1753,21.99956689745434,Credit,Target,International,19,Monday,Business,0
1754,248.78944302354606,Credit,Walmart,International,18,Tuesday,Personal,0
1755,976.1150173609533,Debit,Amazon,Local,4,Saturday,Business,0
1756,803.5217407641597,Credit,Walmart,International,6,Saturday,Personal,0
1757,959.9808778778231,Debit,Target,Local,1,Wednesday,Business,0
1758,492.9755034870988,Debit,Target,International,16,Thursday,Business,0
1759,118.63883669072847,Debit,Walmart,International,12,Friday,Personal,0
1760,552.4798941,Credit,Walmart,International,10,Saturday,Business,0
1761,459.8335612143613,Credit,Target,Local,4,Saturday,Business,0
1762,845.9135119122197,Debit,Amazon,International,12,Sunday,Business,0
1763,107.10175497640215,Credit,Target,International,22,Friday,Business,0
1764,493.3587256515604,Credit,Walmart,Local,12,Tuesday,Personal,0
1765,158.54817804704442,Debit,Amazon,International,7,Thursday,Business,0
1766,331.42916762115937,Debit,Target,International,10,Thursday,Personal,0
1767,739.9835066139217,Debit,Walmart,Local,7,Sunday,Business,0
1768,481.25794807507884,Debit,Walmart,Local,9,Wednesday,Personal,0
1769,382.12940229431166,Debit,Walmart,Local,10,Tuesday,Personal,0
1770,400.53151578433494,Credit,Amazon,Local,0,Sunday,Business,0
1771,464.8523007219268,Debit,Amazon,International,6,Thursday,Personal,0
1772,787.1663783986863,Credit,Amazon,International,7,Wednesday,Business,0
1773,893.1638421,Credit,Amazon,Local,5,Thursday,Personal,1
1774,955.7813396,Debit,Walmart,International,13,Tuesday,Business,0
1775,789.0343523927421,Debit,Walmart,International,19,Thursday,Business,0
1776,322.2528267905326,Credit,Amazon,Local,6,Sunday,Personal,0
1777,691.2533590256767,Debit,Amazon,International,2,Thursday,Personal,0
1778,443.2270928,Credit,Walmart,International,1,Thursday,Business,0
1779,262.12391582559064,Debit,Target,International,21,Friday,Business,1
1780,842.4628636316634,Debit,Target,Local,17,Monday,Business,0
1781,48.04208547270175,Credit,Walmart,International,21,Tuesday,Business,0
1782,902.7443722140692,Credit,Amazon,International,2,Friday,Personal,0
1783,466.8626899784868,Debit,Amazon,International,13,Monday,Personal,1
1784,640.8294620401977,Debit,Walmart,Local,17,Saturday,Personal,0
1785,662.7603829837249,Debit,Target,Local,12,Thursday,Personal,0
1786,896.1665633,Credit,Walmart,International,7,Thursday,Business,0
1787,640.3029853455353,Debit,Walmart,International,3,Sunday,Business,0
1788,617.7942489124612,Debit,Walmart,Local,14,Friday,Personal,0
1789,75.98552015508307,Debit,Amazon,Local,11,Wednesday,Business,0
1790,523.2239417257521,Debit,Amazon,Local,13,Tuesday,Business,0
1791,158.66731080887124,Credit,Amazon,Local,19,Monday,Personal,0
1792,740.0594310342707,Credit,Target,International,6,Thursday,Personal,0
1793,517.0997016045478,Credit,Walmart,Local,23,Tuesday,Personal,0
1794,683.4255014162698,Debit,Walmart,Local,11,Thursday,Personal,0
1795,51.256171596360424,Debit,Target,Local,8,Thursday,Personal,0
1796,93.94409588534519,Debit,Amazon,Local,9,Thursday,Personal,0
1797,719.1601541820554,Credit,Walmart,International,7,Sunday,Personal,0
1798,81.36349263868664,Credit,Target,International,19,Tuesday,Business,0
1799,80.54416049,Credit,Amazon,International,1,Friday,Business,0
1800,21.987390482538576,Credit,Amazon,International,15,Tuesday,Business,0
1801,956.9363843164853,Debit,Walmart,Local,20,Tuesday,Personal,0
